Vessel Name,Report Type,ReportMonth,Corrected Date,VoyCondition,VoyageNo,Departure Date,Arrival Date,Berthing Date,CharterPartySpeed,VoyOrderSpeed,TOTAL STEAMING TIME,MILES BY GPS,SOG,Stoppages,DepPort,ArrivalPort,DRAFT FWD,DRAFT AFT,DRAFT,WindForce,SEA STATE,Lattitude1,Lattitude2,Lattitude3,Longitude1,Longitud2,Longitud3,FUEL M E HS,FUEL M E LS,FUEL M E MGO LS,FUEL M E MGO HS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO LS,FUEL AUX MGO HS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO LS,FUEL BOILER MGO HS,FUEL BOILER MDO,CONS MECC,CONS MECYL LOWBN,MECYLLube HighBN,CONS AECC,CONS_HYD,GeneratedFreshWater,ConsumedFreshWater,MECons IFO3.5 (/24 Hrs),MECons IFO1.0 (/24 Hrs),MECons MGO0.5 (/24 Hrs),MECons MGO1.0 (/24 Hrs),MECons MDO (/24 Hrs),AECons IFO3.5 (/24 Hrs),AECons IFO1.0 (/24 Hrs),AECons MGO0.5 (/24 Hrs),AECons MGO1.0 (/24 Hrs),AECons MDO (/24 Hrs),BoilerCons IFO3.5 (/24 Hrs),BoilerCons IFO1.0 (/24 Hrs),BoilerCons MGO0.5 (/24 Hrs),BoilerCons MGO1.0 (/24 Hrs),BoilerCons MDO (/24 Hrs),LubeCons MECC (/24 Hrs),LubeCons LOWBN MECYL (/24 Hrs),LubeCons HIGHBN MECYL (/24 Hrs),LubeCons AECC (/24 Hrs),LubeCons HYD (/24 Hrs),RPM,EngineDistance,SLIP,POWER kW,METhermalLoad(%),MELoadIndicator,METCNo1RPM,METCNo2RPM,MESCAVPressure(BAR),SCAVTEMP,LubeOilPressure(BAR),SW TEMP,EngRoomTemp,BligPump,AEFOInletTemp,AUX1Load,AUX2Load,AUX3Load,AUX4Load,STEAMING TIME AUX 1,STEAMING TIME AUX 2,STEAMING TIME AUX 3,STEAMING TIME AUX 4,CARGO TOTAL,TotalCargoWeight1,ROB HS,ROB MGO,ROB MDO,ROB MECC,ROB MECYL LOWBN,ROBIFO1Lube HighBN,ROB AECC,ROB HYD,ROB FW,FO per 24Hrs,SFOC,SCOC,BallastWeight,EOSPDate,STEAMING TIME SH GEN,Shaft_Gen_Mins,Tank_Cleaning_Hrs,Tank_Cleaning_Mins,Cargo_Heating_Hrs,Cargo_Heating_Mins,Inert_Hrs,Inert_Mins,CharterPartyCons,DISPLACEMENT,SinceLastReport,Laden20Ft,Laden40Ft,Laden45Ft,Empty20Ft,Empty40Ft,Empty45Ft,AuxTempMin1,AuxTempMin2,AuxTempMin3,AuxTempMin4,AuxTempMax1,AuxTempMax2,AuxTempMax3,AuxTempMax4,TOTAL STEAMING TIMEXX,Depart_Arrival,FUEL HS,FUEL LS,FUEL MGO LS ,FUEL MGO HS ,FUEL MDO,CARGO DISCHARGE /LOADED  ,Fleet,Status,SteamingHrs,SteamingMin,StoppagesHH,StoppagesMM,Displacement,COSPDate,REC IFO 3.5,REC MGO,RECMDO,REC MECC,REC MECYL LOWBN,RECMECYL HighBN,REC AECC,REC HYD,REC FW,ExhTempMin,ExhTempMax,TotalAUXLoad,Latitude,Longitude,TOTAL CO2
DEMO,Noon at Sea,0,25-10-16,Laden,24,0,0,0,13.5,0,24,289,12.04,No,kingston jamaica,"contrecouer,quebec",8.34,8.7,8.52,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5,337.5,14.37,4470,74,94,15910,0,1.6,40,2.5,10,26,0,43,382,0,0,0,3,21,0,0,27431.86,0,490.42,156.01,0,10400,3084,100,6600,0,183,0,0,33.02013423,0,0,0,0,0,0,0,0,0,0,22,38340.3,0,0,0,0,0,0,0,314,314,0,0,345,345,0,0,24,"KINGSTON JAMAICA-CONTRECOUER,QUEBEC",0,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,10/17/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,370,390,382,0.0.0,0.0.0,0
DEMO,Arrival,0,26-10-16,Laden,24,0,0,0,13.5,0,22,282,12.82,No,kingston jamaica,"contrecouer,quebec",8.34,8.7,8.52,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4,309.1,8.77,4471,73,93,15900,0,1.5,40,2.4,7,25,0,44,380,0,0,0,22,0,0,0,27431.86,0,490.42,136.31,0,10400,2931,100,6600,0,182,0,0,34.22053232,0,10/26/2016 12:00:00 AM,0,0,0,0,0,0,0,0,22,38340.3,0,0,0,0,0,0,0,346,0,0,0,310,0,0,0,22,"KINGSTON JAMAICA-CONTRECOUER,QUEBEC",0,0,0,0,0,0,Bulker,In Port,22,0,0,0,0,10/17/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,369,390,380,0.0.0,0.0.0,0
DEMO,Noon at Anchor,0,26-10-16,Laden,24,0,0,0,13.5,0,0,0,0,0,kingston jamaica,"contrecouer,quebec",8.34,8.7,8.52,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,172,169,0,0,5,4,0,27431.86,0,490.42,136.31,0,10400,2926,100,6600,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38340.3,0,0,0,0,0,0,0,0,246,246,0,0,284,284,0,0,"KINGSTON JAMAICA-CONTRECOUER,QUEBEC",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,10/17/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,341,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,27-10-16,Laden,24,0,0,0,13.5,0,0,0,0,0,kingston jamaica,"contrecouer,quebec",8.34,8.7,8.52,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,190,180,0,0,24,24,0,27431.86,0,490.42,119.08,0,10400,2781,100,6600,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38340.3,0,0,0,0,0,0,0,0,237,237,0,0,278,278,0,0,"KINGSTON JAMAICA-CONTRECOUER,QUEBEC",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,10/17/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,370,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,28-10-16,Laden,24,0,0,0,13.5,0,0,0,0,0,kingston jamaica,"contrecouer,quebec",7.7,8.35,8.025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,150,0,159,0,3,21,24,0,2036.19,0,490.42,114.69,0,9700,2774,100,6600,0,177,0,0,0,6360,0,0,0,0,0,0,0,0,0,22,38340.3,0,0,0,0,0,0,0,241,241,241,0,270,270,270,0,0,"KINGSTON JAMAICA-CONTRECOUER,QUEBEC",0,0,0,0,0,-25395.67,Bulker,In Port,0,0,0,0,0,10/17/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,309,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,29-10-16,Laden,24,0,0,0,13.5,0,0,0,0,0,kingston jamaica,"contrecouer,quebec",6.5,7.1,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,182,0,165,0,24,0,24,0,8062.61,0,490.42,110.88,0,9700,2772,100,6600,0,175,0,0,0,12989.84,0,0,0,0,0,0,0,0,0,22,31987.4,0,0,0,0,0,0,0,242,242,0,0,280,280,0,0,0,"KINGSTON JAMAICA-CONTRECOUER,QUEBEC",0,0,0,0,0,6026.42,Bulker,In Port,0,0,0,0,0,10/17/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,347,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,30-10-16,0,24,0,0,0,13.5,0,0,0,0,0,kingston jamaica,"contrecouer,quebec",4.56,6.42,5.49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,175,180,0,21,3,24,0,0,0,490.42,105.53,0,9700,2749,100,6600,0,173,0,0,0,13228.43,0,0,0,0,0,0,0,0,0,22,23437.28,0,0,0,0,0,0,0,256,256,256,0,299,299,299,0,0,"KINGSTON JAMAICA-CONTRECOUER,QUEBEC",0,0,0,0,0,-8062.61,Bulker,In Port,0,0,0,0,0,10/17/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,355,0.0.0,0.0.0,0
DEMO,Noon at Anchor,0,31-10-16,0,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.56,6.42,5.49,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,168,174,0,0,24,24,0,0,0,490.42,90.66,0,9700,2652,100,6600,0,172,0,0,0,13228.43,0,0,0,0,0,0,0,0,0,22,23437.28,0,0,0,0,0,0,0,0,262,262,0,0,291,291,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,10/30/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,342,0.0.0,0.0.0,0
DEMO,Noon at Anchor,0,01-11-16,0,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.56,6.42,5.49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,186,190,0,0,24,24,0,0,0,490.42,87.22,0,9700,2652,100,6600,0,170,0,0,0,13228.43,0,0,0,0,0,0,0,0,0,22,23437.28,0,0,0,0,0,0,0,0,262,262,0,0,299,299,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,9/30/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,376,0.0.0,0.0.0,0
DEMO,Noon at Anchor,0,02-11-16,Laden,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.6,6.4,5.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,160,169,0,0,24,24,0,0,0,490.42,69.36,0,9700,2541,100,6600,0,151,0,0,0,13228.43,0,0,0,0,0,0,0,0,0,22,23437.28,0,0,0,0,0,0,0,0,247,247,0,0,287,287,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,10/31/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,329,0.0.0,0.0.0,0
DEMO,Noon at Anchor,0,03-11-16,Laden,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.6,6.4,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,292,0,0,0,20,4,9,0,0,0,490.42,64.19,0,9700,2530,100,6600,0,148,0,0,0,13228.43,0,0,0,0,0,0,0,0,0,22,23437.28,0,0,0,0,0,0,0,307,307,307,0,337,337,337,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,10/31/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,292,0.0.0,0.0.0,0
DEMO,Noon at Anchor,0,04-11-16,0,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.6,6.4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,330,0,0,0,24,0,0,0,0,0,490.42,60.56,0,9700,2528,100,6600,0,144,0,0,0,13228.43,0,0,0,0,0,0,0,0,0,22,23437.28,0,0,0,0,0,0,0,320,0,0,0,353,0,0,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,10/31/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,330,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,05-11-16,Laden,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.98,6.4,5.69,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,164,166,0,0,24,20,0,0,1500,0,490.42,56.34,0,9700,2526,100,6600,0,141,0,0,0,11950,0,0,0,0,0,0,0,0,0,22,24000.3,0,0,0,0,0,0,0,261,261,0,0,285,285,0,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,1500,Bulker,In Port,0,0,0,0,0,10/31/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,330,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,06-11-16,Laden,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.68,7.07,5.875,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,210,213,0,0,24,24,0,0,8564,0,490.42,121.38,0,9700,2525,100,6600,0,138,0,0,0,4345,0,0,0,0,0,0,0,0,0,22,25595.4,0,0,0,0,0,0,0,307,307,0,0,346,346,0,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,7064,Bulker,In Port,0,0,0,0,0,10/31/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,423,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,07-11-16,Laden,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",4.82,7.07,5.945,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,175,171,0,0,24,24,0,0,15800,0,490.42,117.16,0,9700,2525,100,6600,0,136,0,0,0,2560.43,0,0,0,0,0,0,0,0,0,22,36610.7,0,0,0,0,0,0,0,272,272,0,0,301,301,0,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,7236,Bulker,In Port,0,0,0,0,0,10/31/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,346,0.0.0,0.0.0,0
DEMO,Noon at Berth,0,08-11-16,Laden,24,0,0,0,13.5,0,0,0,0,0,"contrecouer,quebec","sorel,quebec",7.93,8.68,8.305,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,174,172,0,0,24,24,0,0,23150,0,490.42,113.36,0,9700,2523,100,6600,0,132,0,0,0,2560.43,0,0,0,0,0,0,0,0,0,22,36610.7,0,0,0,0,0,0,0,270,270,0,0,300,300,0,0,0,"CONTRECOUER,QUEBEC-SOREL,QUEBEC",0,0,0,0,0,7350,Bulker,In Port,0,0,0,0,0,10/31/2016 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,346,0.0.0,0.0.0,0
DEMO,Shifting,0,08-11-16,Laden,24,0,0,0,13.5,0,19.7,231,11.73,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25523.93,0,490.42,112.95,0,9700,2521,100,6600,0,132,0,0,0,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,"SOREL, QUEBEC-GIBRALTAR, UK",0,0,0,0,0,2373.93,Bulker,In Port,19,42,0,0,0,42624,0,0,0,0,0,0,0,0,0,0,0,0,0.0.0,0.0.0,0
DEMO,Departure COSP,0,09-11-16,Laden,25,0,0,0,13.5,0,0,0,0,0,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,378,0,0,22,24,0,0,25523.93,0,490.42,98.3,0,9700,2419,100,6600,0,129,0,0,0,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,282,282,0,0,321,321,0,0,0,"SOREL, QUEBEC-GIBRALTAR, UK",0,0,0,0,0,0,Bulker,In Port,0,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,0,0,378,0.0.0,0.0.0,0
DEMO,Noon at Sea,0,09-11-16,Laden,25,0,0,0,13.5,0,3,41,13.67,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2,42.1,2.61,4425,76,92,16557,0,1.8,40,2.5,5,38,0,45,0,378,0,0,22,24,0,0,25523.93,0,490.42,95.87,0,9700,2403,100,6600,0,129,0,0,20.74576271,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,282,282,0,0,321,321,0,0,3,"SOREL, QUEBEC-GIBRALTAR, UK",0,0,0,0,0,0,Bulker,At Sea,3,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,370,400,378,0.0.0,0.0.0,0
DEMO,Noon at Sea,0,10-11-16,Laden,25,0,0,0,13.5,0,24,326,13.58,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6,337.9,3.52,4485,77,95,16492,0,1.8,40,2.5,5,25,0,30,0,495,0,0,0,24,0,0,25523.93,0,490.42,74.97,0,9700,2243,100,6600,0,136,0,0,3.210702341,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,0,292,0,0,0,336,0,0,24,"SOREL, QUEBEC-GIBRALTAR, UK",0,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,360,400,495,0.0.0,0.0.0,0
DEMO,Noon at Sea,0,11-11-16,Laden,25,0,0,0,13.5,0,23,296,12.87,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.5,323.5,8.5,4470,76,94,16660,0,1.8,40,2.5,7,30,0,35,240,230,0,0,4,23,0,0,25523.93,0,490.42,55.37,0,9700,2095,100,6600,0,139,0,0,32.2147651,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,273,273,0,0,307,307,0,0,23,"SOREL, QUEBEC-GIBRALTAR, UK",0,0,0,0,0,0,Bulker,At Sea,23,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,350,390,470,0.0.0,0.0.0,0
DEMO,Noon at Sea,0,12-11-16,Laden,25,0,0,0,13.5,0,24,273,11.38,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,6,6,0,0,0,0,0,0,11.8,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,299.8,8.94,3132,76,90,14950,0,1.7,45,2.5,12,33,0,122,0,0,385,0,4,5,20,0,25523.93,0,477.01,51.65,0,9700,2055,100,6600,0,134,11.8,156.9816943,42.52873563,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,280,280,280,0,318,318,318,0,24,"SOREL, QUEBEC-GIBRALTAR, UK",13.41,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,350,370,385,0.0.0,0.0.0,41.75874
DEMO,Noon at Sea,0,13-11-16,Laden,25,0,0,0,13.5,0,24,274,11.42,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,6,6,0,0,0,0,0,0,15.52,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,282,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.2,310,11.61,3463,72,93,15394,0,16,41,2.5,17,29,0,125,0,0,431,0,0,0,24,0,25523.93,0,459.94,51.65,0,9700,2055,9818,6600,0,141,15.52,186.7359707,10.39561074,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,0,0,304,0,0,0,341,0,24,"SOREL, QUEBEC-GIBRALTAR, UK",17.07,0,0,0,0,0,Bulker,At Sea,24,0,0,0,0,42624,0,0,0,0,0,10000,0,0,0,360,400,431,0.0.0,0.0.0,53.15598
DEMO,Noon at Sea,0,14-11-16,Laden,25,0,0,0,13.5,0,23,286,12.43,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,5,5,0,0,0,0,0,0,15.27,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,142,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,302,5.3,3643,72,94,15472,0,1.5,41,2.5,17,32,0,124,0,230,236,0,0,4,23,0,25523.93,0,442.98,51.65,0,9700,2055,9676,6600,0,149,14.63375,167.3729298,69.66785616,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,0,307,307,0,0,347,347,0,23,"SOREL, QUEBEC-GIBRALTAR, UK",16.96,0,0,0,0,0,Bulker,At Sea,23,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,360,400,466,0.0.0,0.0.0,52.81344
DEMO,Noon at Sea,0,15-11-16,Laden,25,0,0,0,13.5,0,23,287,12.48,No,"SOREL, quebec","gibraltar, uk",8.49,8.85,8.67,4,4,0,0,0,0,0,0,15.39,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,149,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1,307.6,6.7,3842,75,94,15931,0,1.6,41,2.5,19,36,0,120,0,275,288,0,0,13,23,0,25523.93,0,425.81,51.65,0,9700,2055,9527,6600,0,154,14.74875,159.9508719,33.26392504,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,0,310,310,0,0,350,350,0,23,"SOREL, QUEBEC-GIBRALTAR, UK",17.17,0,0,0,0,0,Bulker,At Sea,23,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,355,400,563,0.0.0,0.0.0,53.46738
DEMO,Noon at Sea,0,16-11-16,Laden,25,0,0,0,13.5,0,23,280,12.17,No,"SOREL, quebec","gibraltar, uk",8.41,8.49,8.45,6,6,0,0,0,0,0,0,15.11,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,146,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7,309.7,9.59,3924,75,94,15740,0,1.5,44,2.7,19,34,0,120,0,218,208,0,0,13,23,0,25523.93,0,408.84,51.65,0,9700,2055,9381,6600,0,158,14.48041667,153.7590964,34.17431193,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,0,311,311,0,0,341,341,0,23,"SOREL, QUEBEC-GIBRALTAR, UK",16.97,0,0,0,0,0,Bulker,At Sea,23,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,365,400,426,0.0.0,0.0.0,52.84458
DEMO,Noon at Sea,0,17-11-16,Laden,25,0,0,0,13.5,0,23,282,12.26,No,"SOREL, quebec","gibraltar, uk",8.41,8.49,8.45,6,6,0,0,0,0,0,0,15.02,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,149,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.2,311.5,9.47,3993,77,96,16142,0,1.5,43,2.6,19,34,0,117,0,0,392,0,0,4,23,0,25523.93,0,391.97,51.65,0,9700,2055,9232,6600,0,164,14.39416667,150.2020898,32.90758828,2560.43,0,0,0,0,0,0,0,0,0,22,38859.5,0,0,0,0,0,0,0,0,265,265,0,0,300,300,0,23,"SOREL, QUEBEC-GIBRALTAR, UK",16.87,0,0,0,0,0,Bulker,At Sea,23,0,0,0,0,42624,0,0,0,0,0,0,0,0,0,360,400,392,0.0.0,0.0.0,52.53318
