Corrected Date,Fleet,Vessel Name,Status,Report Type,VoyCondition,VoyageNo,Departure Date,Arrival Date,Berthing Date,CharterPartySpeed,CharterPartyCons,COSP Date,COSP Time,EOSP Date,EOSP Time,ETA,ETB,ETD,Date Berthed,Date Anchored,TOTAL STEAMING TIME,MILES BY GPS,Distance to Go,STW,SOG,Stoppages,DepPort,ArrivalPort,DRAFT FWD,DRAFT AFT,DRAFT,Displacement,WindForce,WindSpeed(kn),WindDirection,SEA STATE,Lattitude,Longitude,FUEL M E HS,FUEL M E LS,FUEL M E MGO HS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO HS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO HS,FUEL BOILER MDO,CONS MECC,CONS MECYL LOWBN,MECYLLube HighBN,CONS AECC,CONS_HYD,GeneratedFreshWater,ConsumedFreshWater,RPM,EngineDistance,SLIP,POWER kW,METhermalLoad(%),MELoadIndicator,METCNo1RPM,METCNo2RPM,MESCAVPressure(BAR),SCAVTEMP,ExhTempMin,ExhTempMax,LubeOilPressure(BAR),SW TEMP,EngRoomTemp,AUX1Load,AUX2Load,AUX3Load,AUX4Load,TotalAUXLoad,STEAMING.TIME.AUX.1,STEAMING.TIME.AUX.2,STEAMING.TIME.AUX.3,STEAMING.TIME.AUX.4,CARGO TOTAL,TOTAL Cargo Loaded, TOTAL Cargo Discharged,TOTAL CO2,FUEL HS,FUEL LS,FUEL MGO HS,FUEL MDO,Depart_Arrival,FO per 24Hrs,SFOC,SCOC,FUEL MGO LS,lat,long
13-04-17,4,T1,In Port,At Port,LADEN,2,04-04-17,07-04-17,07-04-17,0,0,42829,1800LT,06-04-17,1930LT,NA, NA,1700LT,07-04-17,07-04-17,0,0,0,0,0,NA,KASHIMA,UBE,4.52,5.95,5.18,20053,5,18,315,2,33-56N,131-14E,0,0,0,0,1.9,0,0,0,1.12,0,0,0,0,0,0,0.1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.1,16,30,151,167,186,0,504,4,8,24,0,341.69,0,2486.31,9.68212,3.02,0,0,0,KASHIMA-UBE,0,0,0,0,33.93333333,131.2333333
14-04-17,4,T1,In Port,Noon at Anchor,BALLAST,2,04-04-17,07-04-17,07-04-17,0,0,42829,1800LT,06-04-17,1930LT,NA, NA,1400LT,NA,13-04-17,0,0,0,0,0,NA,KASHIMA,UBE,4.41,6.12,5.26,20313,4,12,90,3,33-54N,131-13E,0.11,0,0,0,1.775,0,0,0,1.1,0,0,0,0,0,0,0.007,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3.1,16,30,0,192,321,0,513,0,4,24,0,0,0,0,9.55979,2.985,0,0,0,KASHIMA-UBE,0,0,0,0,33.9,131.2166667
14-04-17,4,T1,In Port,COSP,BALLAST,2,14-04-17,17-04-17,NA,0,0,42839,1830LT,NA,NA,0300LT, NA,NA,NA,NA,0,0,630,0,0,NIL,UBE,NANTONG,4.41,6.12,5.26,20313,5,18,135,4,33-15N,132-00E,3.83,0,0,0,0.89,0,0,0,0.06,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,16,30,0,192,187,0,379,0,6.5,6.5,0,0,0,0,14.97232,4.78,0,0,0,UBE-NANTONG,0,0,0,0,33.25,132
15-04-17,4,T1,At Sea,Noon at sea,BALLAST,2,14-04-17,17-04-17,NA,0,0,42839,1830LT,NA,NA,0400LT, NA,NA,NA,NA,17.5,181,449,10.57,10.34,NIL,UBE,NANTONG,4.41,6.12,5.26,20313,5,18,225,4,30-56N,130-52E,7.48,0,0,0,2.8,0,0,0,0,0,0,0,0.4,0,0.063,0,0,13.5,5.5,91.5,203.2,10.93,2315.9,41.5,46,10359,0,0.53,31,302,332,2.96,20,36,0,232,230,0,462,0,24,24,0,0,0,0,32.26952,10.28,0,0,0,UBE-NANTONG,10.25828571,184.5626199,0.001399024,0,30.93333333,130.8666667
16-04-17,4,T1,At Sea,Noon at sea,BALLAST,2,14-04-17,17-04-17,NA,0,0,42839,1830LT,NA,NA,0100LT, NA,NA,NA,NA,25,302,147,12.28,12.08,NIL,UBE,NANTONG,4.41,6.12,5.26,20313,4,12,205,4,30-52N,125-01E,13.23,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0.127,0,0,14.3,4.3,96.9,307.4,1.76,2867.4,48.6,52,11370,0,0.79,31,299,330,2.88,16,31,225,199,0,0,424,25,4,0,0,0,0,0,53.12454,16.95,0,0,0,UBE-NANTONG,12.7008,184.5574388,0.001594476,0,30.86666667,125.0166667
17-04-17,4,T1,In Port,Noon at Anchor,BALLAST,2,14-04-17,16-04-17,18-04-17,0,0,42839,1830LT,16-04-17,2100LT,,1200LT,NA,NA,16-04-17,0,0,0,0,0,NA,UBE,NANTONG,4.41,6.26,5.34,20397,6,22,315,5,31-00N,122-47E,1.14,0,0,0,1.26,0,0,0,0.51,0,0,0,0,0,0.017,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.1,17,31,288,243,0,0,254,20,4,0,0,0,0,0,9.22458,2.91,0,0,0,UBE-NANTONG,0,0,0,0,31,122.7833333
18-04-17,4,T1,At Sea,Noon at sea,BALLAST,2,18-04-17,19-04-17,19-04-17,0,0,42843,1018LT,00-01-00,00-Jan-00,,0900LT,0,00-01-00,00-01-00,1.7,17,109,10.2,10,,CJK ANCH.,NANTONG,4.41,6.26,5.34,20397,5,18,225,4,31-00N,122-32E,0.47,0,0,0,1.78,0,0,0,1.09,0,0,0,0,0,0.012,0,0,0,5,0,0,0,0,0,0,0,0,1.47,32,0,0,2.75,17,31,140,133,0,0,273,24,2,0,0,0,0,0,10.6648,3.34,0,0,0,CJK ANCH.-NANTONG,6.635294118,0,0,0,31,122.5333333
19-04-17,4,T1,In Port,At Port,BALLAST,2,18-04-17,19-04-17,19-04-17,0,0,42843,1018LT,19-04-17,1030LT,NA,NA,1200LT/21,19-04-17,18-04-17,0,0,0,0,0,NA,CJK ANCH.,NANTONG,4.53,6.41,5.47,20397,2,5,135,1,31-58N,120-52E,3.54,0,0,0,2.65,0,0.38,0,0.33,0,0.614,0,0,0,0.096,0,0,0,7,0,0,0,0,0,0,0,0,1.47,32,0,0,2.75,17,31,187,184,0,0,371,24,2,0,0,0,0,0,23.764204,6.52,0,0.994,0,CJK ANCH.-NANTONG,0,0,0,0,31.96666667,120.8666667
20-04-17,4,T1,In Port,At Port,BALLAST,2,18-04-17,19-04-17,19-04-17,0,0,42843,1018LT,19-04-17,1030LT,NA,NA,1200LT/22,19-04-17,18-04-17,0,0,0,0,0,0,CJK ANCH.,NANTONG,4.44,6.6,5.52,21137,4,14,315,1,31-58N,120-52E,0,0,0,0,0,0,1.98,0,0,0,0.98,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3.1,17,31,272,0,0,0,272,24,0,0,0,850,850,0,9.48976,0,0,2.96,0,CJK ANCH.-NANTONG,0,0,0,0,31.96666667,120.8666667
21-04-17,4,T1,In Port,At Port,LADEN,2,18-04-17,19-04-17,19-04-17,0,0,42843,1018LT,19-04-17,1030LT,NA,NA,1200LT/22,19-04-17,18-04-17,0,0,0,0,0,0,CJK ANCH.,NANTONG,4.67,7.49,6.08,23442,1,2,45,1,31-58N,120-52E,0,0,0,0,0,0,2.01,0,0,0,0.99,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.22,18,30,272,185,0,0,272,24,2,0,0,7640,6790,0,9.618,0,0,3,0,CJK ANCH.-NANTONG,0,0,0,0,31.96666667,120.8666667
22-04-17,4,T1,In Port,At Port,LADEN,2,18-04-17,19-04-17,19-04-17,0,0,42843,1018LT,19-04-17,1030LT,NA,NA,1700LT,19-04-17,18-04-17,0,0,0,0,0,0,CJK ANCH.,NANTONG,6.07,8.98,7.43,29567,2,6,90,1,31-58N,120-52E,0,0,0,0,0,0,1.97,0,0,0,0.98,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.22,17,30,272,0,0,0,272,24,0,0,0,13043,5403,0,9.4577,0,0,2.95,0,CJK ANCH.-NANTONG,0,0,0,0,31.96666667,120.8666667
23-04-17,4,T1,In Port,Noon at Anchor,LADEN,2,22-04-17,22-04-17,23-04-17,0,0,42843,1018LT,19-04-17,1030LT,NA,1800LT,,,22-04-17,0,0,0,0,0,0,NANTONG,NANTONG,6.07,8.98,7.43,29567,1,2,90,1,31-52N,120-54E,0.3,0,0,0,1.35,0,0.42,0,0.91,0,0.21,0,0,0,0.01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.2,16,28,249,167,0,0,416,24,2,0,0,13043,0,0,10.19954,2.56,0,0.63,0,NANTONG-NANTONG,0,0,0,0,31.86666667,120.9
24-04-17,4,T1,In Port,Noon at Anchor,LADEN,2,22-04-17,22-04-17,25-04-17,0,0,42843,1018LT,19-04-17,1030LT,0,1200LT,0,00-01-00,22-04-17,0,0,0,0,0,NIL,NANTONG,NANTONG,6.07,8.98,7.43,29567,4,12,135,1,31-52N,120-54E,0,0,0,0,1.62,0,0,0,0.98,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.1,16,30,256,0,0,0,256,24,0,0,0,13043,0,0,8.3356,2.6,0,0,0,NANTONG-NANTONG,0,0,0,0,31.86666667,120.9
25-04-17,4,T1,In Port,Noon at Anchor,LADEN,2,22-04-17,22-04-17,26-04-17,0,0,42843,1018LT,19-04-17,1030LT,0,1200LT,0,00-01-00,22-04-17,0,0,0,0,0,NIL,NANTONG,NANTONG,6.07,8.98,7.43,29567,3,9,90,1,31-52N,120-54E,0,0,0,0,1.7,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3.1,16,30,272,0,0,0,272,24,0,0,0,13043,0,0,8.6562,2.7,0,0,0,NANTONG-NANTONG,0,0,0,0,31.86666667,120.9
26-04-17,4,T1,In Port,Noon at Anchor,LADEN,2,22-04-17,22-04-17,27-04-17,0,0,42843,1018LT,19-04-17,1030LT,0,1200LT,0,00-01-00,22-04-17,0,0,0,0,0,NIL,NANTONG,NANTONG,6.07,8.98,7.43,29567,4,14,45,1,31-52N,120-54E,0,0,0,0,1.73,0,0,0,1.11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3.1,17,31,277,275,0,0,552,24,2,0,0,13043,0,0,9.10504,2.84,0,0,0,NANTONG-NANTONG,0,0,0,0,31.86666667,120.9
27-04-17,4,T1,In Port,Noon at Anchor,LADEN,2,22-04-17,22-04-17,28-04-17,0,0,42843,1018LT,19-04-17,1030LT,0,1200LT,0,00-01-00,22-04-17,0,0,0,0,0,NIL,NANTONG,NANTONG,6.07,8.98,7.43,29567,4,13,360,1,31-52N,120-54E,0,0,0,0,1.71,0,0,0,1.11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.1,17,31,297,0,0,0,297,24,0,0,0,13043,0,0,9.04092,2.82,0,0,0,NANTONG-NANTONG,0,0,0,0,31.86666667,120.9
28-04-17,4,T1,In Port,At Port,LADEN,2,22-04-17,22-04-17,28-04-17,0,0,,,,,,,1800LT/29,28-04-17,22-04-17,0,0,0,0,0,,NANTONG,NANTONG,6.07,8.98,7.43,29567,4,14,315,1,31-49N,120-57E,0.32,0,0,0,1.5,0.34,0,0,0.85,0.2,0,0,0,0,0.015,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.1,17,31,124,0,138,0,262,6,0,24,0,13043,0,0,10.26182,2.67,0.54,0,0,NANTONG-NANTONG,0,0,0,0,31.81666667,120.95
29-04-17,4,T1,In Port,At Port,LADEN,2,22-04-17,22-04-17,28-04-17,0,0,,,,,,,,28-04-17,22-04-17,0,0,0,0,0,,NANTONG,NANTONG,8.31,10.19,9.25,36483,3,8,225,1,31-49N,120-57E,0,0,0,0,0,1.88,0,0,0,1.12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.1,17,31,0,0,306,0,306,0,0,24,0,21928,8885,0,9.618,0,3,0,0,NANTONG-NANTONG,0,0,0,0,31.81666667,120.95
30-04-17,4,T1,At Sea,Noon at sea,LADEN,3,30-04-17,01-05-17,05-05-17,0,0,42855,0330LT,,,1000LT,,,,,0,0,0,0,0,,NANTONG,DAFENG,9.547,9.567,9.44,39308,4,12,225,3,31-06N,122-47E,5.93,0,0,0,1.39,0.39,0,0,0.18,0.23,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,17,31,0,210,225,0,435,0,10.5,15.5,0,24040.57,0,0,25.48716,7.5,0.62,0,0,NANTONG-DAFENG,0,0,0,0,31.1,122.7833333
30-04-17,4,T1,At Sea,Noon at sea,LADEN,3,30-04-17,01-05-17,05-05-17,0,0,42855,0330LT,,,1000LT,,,,,8.5,101,263,11.88,11.88,NIL,NANTONG,DAFENG,9.547,9.567,9.44,39308,4,15,225,3,32-15N,123-41E,4.28,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0.047,0,0,1.5,4.5,89.5,96.5,-4.61,2727.2,50,52,10645,0,0.72,29,297,325,3.01,15,34,0,210,327,0,537,0,10.5,24,0,24040.57,0,0,16.91864,5.4,0,0,0,NANTONG-DAFENG,12.08470588,184.6323745,0.001824755,0,32.25,123.6833333
01-05-17,4,T1,At Sea,Noon at sea,LADEN,3,30-04-17,01-05-17,05-05-17,0,0,42855,0330LT,01-05-17,1030LT,,,,,01-05-17,22.5,253,10,11.38,11.24,NIL,NANTONG,DAFENG,9.5,9.58,9.43,39308,4,15,90,3,33-43N,120-53E,11.9,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0.097,0,0,6.1,5.1,95.1,271.5,6.81,2865.7,49.5,56,12121,0,0.77,32,294,314,3.12,15,34,0,0,254,0,254,0,0,22.5,0,24040.57,0,0,46.64254,14.89,0,0,0,NANTONG-DAFENG,12.69333333,184.5583588,0.001353945,0,33.71666667,120.8833333
01-05-17,4,T1,In Port,Noon at Anchor,LADEN,3,30-04-17,01-05-17,05-05-17,0,0,42855,0330LT,01-05-17,1030LT,,,,,01-05-17,0,0,0,0,0,,NANTONG,DAFENG,9.5,9.58,9.43,39308,0,0,0,3,33-37N,120-50E,0.29,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,15,34,167,0,182,0,349,1.5,0,24,0,24040.57,0,0,1.38396,0.44,0,0,0,NANTONG-DAFENG,0,0,0,0,33.61666667,120.8333333
02-05-17,4,T1,In Port,Noon at Anchor,LADEN,3,30-04-17,01-05-17,04-05-17,0,0,42855,0330LT,01-05-17,1030LT,,0800LT,,,01-05-17,0,0,0,0,0,0,NANTONG,DAFENG,9.5,9.58,9.43,39308,3,8,135,3,33-37N,120-50E,0,0,0,0,1.93,0,0,0,1.17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.12,15,34,0,0,265,0,265,0,0,24,0,24040.57,0,0,9.9386,3.1,0,0,0,NANTONG-DAFENG,0,0,0,0,33.61666667,120.8333333
03-05-17,4,T1,In Port,Noon at Anchor,LADEN,3,30-04-17,01-05-17,05-05-17,0,0,42855,0330LT,01-05-17,1030LT,,0800LT,,,01-05-17,0,0,0,0,0,0,NANTONG,DAFENG,9.5,9.58,9.43,39308,4,15,135,4,33-37N,120-50E,0,0,0,0,1.77,0,0,0,1.23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.12,15,34,0,0,262,0,262,0,0,24,0,24040.57,0,0,9.618,3,0,0,0,NANTONG-DAFENG,0,0,0,0,33.61666667,120.8333333
04-05-17,4,T1,In Port,Noon at Anchor,LADEN,3,30-04-17,01-05-17,05-05-17,0,0,42855,0330LT,01-05-17,1030LT,,0800LT,,,01-05-17,0,0,0,0,0,,NANTONG,DAFENG,9.5,9.58,9.43,39308,5,18,135,4,33-37N,120-50E,0,0,0,0,1.87,0,0,0,1.23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.12,15,34,0,0,269,0,269,0,0,24,0,24040.57,0,0,9.9386,3.1,0,0,0,NANTONG-DAFENG,0,0,0,0,33.61666667,120.8333333
05-05-17,4,T1,In Port,Noon at Anchor,LADEN,3,30-04-17,01-05-17,06-05-17,0,0,42855,0330LT,01-05-17,1030LT,,0800LT,,,01-05-17,0,0,0,0,0,NA,NANTONG,DAFENG,9.5,9.58,9.43,39308,4,13,135,3,33-37N,120-50E,0,0,0,0,1.77,0,0,0,1.23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.12,15,34,0,0,293,0,293,0,0,24,0,24040.57,0,0,9.618,3,0,0,0,NANTONG-DAFENG,0,0,0,0,33.61666667,120.8333333
06-05-17,4,T1,In Port,Noon at Anchor,LADEN,3,30-04-17,01-05-17,06-05-17,0,0,42855,0330LT,01-05-17,1030LT,,1600LT,,,01-05-17,0,0,0,0,0,NA,NANTONG,DAFENG,9.5,9.58,9.43,39308,3,9,180,3,33-37N,120-50E,0,0,0,0,1.97,0,0,0,1.23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.12,15,32,0,167,175,0,342,0,1,24,0,24040.57,0,0,10.2592,3.2,0,0,0,NANTONG-DAFENG,0,0,0,0,33.61666667,120.8333333
07-05-17,4,T1,In Port,At Port,LADEN,3,30-04-17,01-05-17,06-05-17,0,0,42855,0330LT,01-05-17,1030LT,,,2100LT,06-05-17,01-05-17,0,0,0,0,0,NA,NANTONG,DAFENG,9.87,9.87,9.87,39940,3,7,135,2,33-14N,120-52E,1.6,0,0,0,2.34,0,0,0,1.17,0,0,0,0,0,0.02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.12,18,34,0,167,311,0,478,0,5,24,0,30125.57,6085,0,16.23546,5.11,0,0,0,NANTONG-DAFENG,0,0,0,0,33.23333333,120.8666667
08-05-17,4,T1,In Port,At Port,LADEN,3,30-04-17,01-05-17,06-05-17,0,0,42855,0330LT,01-05-17,1030LT,,1230LT,2100LT,06-05-17,01-05-17,0,0,0,0,0,NA,NANTONG,DAFENG,10.24,10.76,10.53,43013,4,15,135,5,33-14N,120-52E,0,0,0,0,1.99,0,0,0,1.21,0,0,0,0.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.12,18,34,0,138,138,0,276,0,5,24,0,33216.72,3090,0,10.2592,3.2,0,0,0,NANTONG-DAFENG,0,0,0,0,33.23333333,120.8666667
08-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,07-06-17,,12,17,42863,1500LT,,,1900LT,,,,,0,0,0,0,0,NA,DAFENG,PAITA,10.24,10.76,10.53,43013,5,23,135,5,33-34N,120-50E,1.5,0,0,0,0.6,0,0,0,0.19,0,0,0,0,0,0.02,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.12,18,34,0,265,265,0,530,0,3,3,0,33216.72,3090,0,7.20374,2.29,0,0,0,DAFENG-PAITA,0,0,0,0,33.56666667,120.8333333
09-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,07-06-17,,17,12,42863,1500LT,,,2330LT,NA,NA,NA,NA,21,207,8645,10.09,9.86,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,6,23,135,5,33-39N,124-38E,12.27,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0.086,0,0,1.5,4.5,94,250,17,3165.8,55.25,58,12293,0,0.98,32,295,310,2.91,18,34,0,0,298,0,298,0,0,24,0,33216.72,0,0,45.83906,14.65,0,0,0,DAFENG-PAITA,14.02285714,184.5617898,0.001164228,0,33.65,124.6333333
10-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,17,12,42863,1500LT,,,0000LT,,,,,24,283,8365,11.21,11.79,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,4,15,225,4,35-07N,129-45E,14.08,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0.09,0,0,12,5,96,292.3,3.17,3178.7,54.35,54,10120,0,0.59,32,295,310,2.8,17,35,0,0,320,0,320,0,0,24,0,33216.72,0,0,53.20664,17,0,0,0,DAFENG-PAITA,14.08,184.561823,0.001061755,0,35.11666667,129.75
11-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,17,12,42863,1500LT,,,0100LT,,,,,23,272,8100,11.65,11.83,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,4,13,225,4,38-10N,133-45E,13.23,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0.084,0,0,12.6,6.6,96,280,2.87,3316,56.72,56,12144,0,0.94,32,298,316,2.9,16,33,0,305,310,0,615,0,0,23,0,33216.72,0,0,50.65592,16.18,0,0,0,DAFENG-PAITA,13.80521739,173.4672471,0.000991241,0,38.16666667,133.75
12-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,17,12,42863,1500LT,,,0100LT,,,,,24,292,7813,11.88,12.17,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,3,8,203,3,40-37N,139-05E,13.93,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0.098,0,0,14,8,97.6,297.3,1.77,3144,52.87,54,12061,0,0.91,31,297,314,3,13,29,0,320,,0,320,0,0,24,0,33216.72,0,0,53.28456,17.02,0,0,0,DAFENG-PAITA,13.93,184.6108991,0.001168893,0,40.61666667,139.0833333
13-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,17,12,42863,1500LT,,,0130LT,,,,,24,283,7530,11.24,11.79,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,4,13,110,3,42-07N,144-47E,14.05,0,0,0,3,0,0,0,0,0,0,0,0,0,0.095,0,0,14,6,97.3,296.4,4.52,3171,53.48,54,11877,0,0.91,31,284,302,2.87,6,22,0,325,,0,325,0,0,24,0,33216.72,0,0,53.3697,17.05,0,0,0,DAFENG-PAITA,14.05,184.6157889,0.001123463,0,42.11666667,144.7833333
14-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,17,12,42863,1500LT,,,0300LT,,,,,23,262,7268,11.17,11.39,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,3,8,135,3,43-51N,150-14E,13.35,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0.085,0,0,15.2,6.2,96.25,280.9,6.73,3145,53.62,54,11957,0,0.98,31,282,301,2.97,6,29,0,320,,0,320,0,0,23,0,33216.72,0,0,50.45252,16.12,0,0,0,DAFENG-PAITA,13.93043478,184.5579595,0.001057579,0,43.85,150.2333333
15-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,17,12,42863,1500LT,,,0600LT,,,,,24,252,7016,10.29,10.5,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,4,9,45,3,45-09N,155-49E,14.17,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0.095,0,0,15.3,6.3,95,288.7,12.7,3199,55.38,56,12505,0,1.07,31,281,302,2.95,4,19,0,318,,0,318,0,0,24,0,33216.72,0,0,53.13424,16.98,0,0,0,DAFENG-PAITA,14.17,184.5628842,0.001113629,0,45.15,155.8166667
16-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,12,17,42863,1500LT,,,0800LT,,,,,23,251,6756,10.91,10.91,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,4,12,360,4,46-18N,161-34E,13.42,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0.085,0,0,15,7,95.8,279.6,10.58,3161,54.15,52,12084,0,1.01,32,279,300,2.91,4,18,0,316,,0,316,0,0,23,0,33216.72,0,0,50.41402,16.11,0,0,0,DAFENG-PAITA,14.00347826,184.5866058,0.001052226,0,46.3,161.5666667
17-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,12,17,42863,1500LT,,,0830LT,,,,,23,267,6498,11.52,11.61,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,4,12,270,3,47-08N,167-56E,13.35,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0.085,0,0,14.3,5.3,97.2,283.7,5.88,3145,53.09,54,12118,0,1.02,32,281,304,2.75,4,18,0,315,,0,315,0,0,23,0,33216.72,0,0,50.19604,16.04,0,0,0,DAFENG-PAITA,13.93043478,184.5579595,0.001057579,0,47.13333333,167.9333333
18-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,12,17,42863,1500LT,,,0930LT,,,,,24,275,6223,11.38,11.46,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,4,13,225,3,47-35N,174-37E,13.61,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0.095,0,0,13.4,5.4,96.7,294.4,6.58,3072.6,52.16,50,9599,0,0.6,35,294,307,2.89,5,18,0,317,0,0,317,0,0,24,0,33216.72,0,0,51.45452,16.44,0,0,0,DAFENG-PAITA,13.61,184.5613921,0.001159442,0,47.58333333,174.6166667
18-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,12,17,42863,1500LT,,,1300LT,,,,,24,245,5978,10.29,10.21,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,6,23,90,5,47-46N,179-21W,13.6,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0.09,0,0,15.6,4.6,95,289.3,15.32,3070.4,53.03,56,12867,0,1.12,32,289,309,2.99,5,19,0,308,0,0,308,0,0,24,0,33216.72,0,0,51.87222,16.57,0,0,0,DAFENG-PAITA,13.6,184.5579295,0.001099205,0,47.76666667,-179.35
19-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,08-06-17,,12,17,42863,1500LT,,,1830LT,,,,,23,213,5765,9.35,9.26,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,6,25,25,6,47-32N,174-06W,13.32,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0.095,0,0,14.6,5.6,94.3,275.2,22.6,3137.9,54.6,56,12269,0,0.97,31,294,312,2.92,7,22,0,305,,0,305,0,0,23,0,33216.72,0,0,51.22472,16.36,0,0,0,DAFENG-PAITA,13.89913043,184.559876,0.001184675,0,47.53333333,-174.1
20-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,09-06-17,,12,17,42863,1500LT,,,0130LT,,,,,24,202,5563,8.5,8.42,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,6,25,0,6,47-13N,169-10W,12.82,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0.084,0,0,15.1,6.1,90.5,275.7,26.73,2894.3,52.46,54,10981,0,0.81,32,292,305,2.96,6,21,0,300,,0,300,0,0,24,0,33216.72,0,0,49.15476,15.7,0,0,0,DAFENG-PAITA,12.82,184.5581545,0.001088346,0,47.21666667,-169.1666667
21-05-17,4,T1,At Sea,Noon at sea,LADEN,3,08-05-17,09-06-17,,12,17,42863,1500LT,,,0600LT,,,,,23,225,5338,9.78,9.78,NIL,DAFENG,PAITA,10.24,10.76,10.53,43013,6,23,310,5,46-29N,163-49W,11.53,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0.075,0,0,14,6,90.9,265.2,15.15,2716.2,49.05,54,10823,0,0.8,32,293,309,2.92,6,22,0,304,,0,304,0,0,23,0,33216.72,0,0,44.78504,14.3,0,0,0,DAFENG-PAITA,12.03130435,184.5609115,0.001080474,0,46.48333333,-163.8166667
